starttime,hotelid,notcancelcii
2015-4-9,2324014,13
2015-4-9,2362770,5
2015-4-9,351642,55
2015-4-9,376673,7
2015-4-9,382789,37
2015-4-9,382884,15
2015-4-9,385765,65
2015-4-9,399307,55
2015-4-9,436130,27
2015-4-9,436187,75
2015-4-9,439740,11
2015-4-9,441291,19
2015-4-9,444549,35
2015-4-9,446299,21
2015-4-9,446493,57
2015-4-9,448029,9
2015-4-9,448674,9
2015-4-9,478580,5
2015-4-9,481889,5
2015-4-9,485637,5
2015-4-9,498607,13
2015-4-9,498644,25
2015-4-9,548928,23
2015-4-9,705325,7
2015-4-9,721880,21
2015-4-9,752724,5
2015-4-9,815197,5
2015-4-9,874429,23
2015-4-9,917961,27
2015-4-9,991165,3
2015-4-9,1006258,9
2015-4-9,1013078,3
2015-4-9,1087593,11
2015-4-9,1206246,25
2015-4-9,1206458,3
2015-4-9,1207130,11
2015-4-9,1207675,33
2015-4-9,1207843,21
2015-4-9,1218927,3
2015-4-9,1218994,3
2015-4-9,1234560,3
2015-4-9,1247673,9
2015-4-9,1311435,23
2015-4-9,1374660,21
2015-4-9,1389188,3
2015-4-9,1444940,3
2015-4-9,1487825,7
2015-4-9,1487979,17
2015-4-9,1494830,11
2015-4-9,1499435,23
2015-4-9,1525614,7
2015-4-9,1525804,7
2015-4-9,1526531,3
2015-4-9,1526790,5
2015-4-9,1578461,5
2015-4-9,1656903,9
2015-4-9,1667356,3
2015-4-9,1677592,79
2015-4-9,1678077,3
2015-4-9,1678123,17
2015-4-9,1678153,7
2015-4-9,1711554,15
2015-4-9,1735325,3
2015-4-9,1735537,5
2015-4-9,1735624,9
2015-4-9,1736546,7
2015-4-9,1747626,7
2015-4-9,1752258,7
2015-4-9,1753134,3
2015-4-9,1760726,3
2015-4-9,1768188,5
2015-4-9,1773153,3
2015-4-9,1795111,3
2015-4-9,1820740,3
2015-4-9,1832686,5
2015-4-9,1839003,3
2015-4-9,1845690,25
2015-4-9,1866127,5
2015-4-9,1938151,5
2015-4-9,1981542,3
2015-4-9,2111007,3
2015-4-9,2165141,15
2015-4-9,2179856,3
2015-4-9,2188917,9
2015-4-9,2188926,3
2015-4-9,2242648,3
2015-4-9,2242746,5
2015-4-9,2330836,3
2015-4-9,2341724,9
2015-4-9,2373499,23
2015-4-9,2382909,3
2015-4-9,352941,39
2015-4-9,375003,25
2015-4-9,376800,7
2015-4-9,382749,23
2015-4-9,392481,23
2015-4-9,427515,9
2015-4-9,432833,23
2015-4-9,433206,7
2015-4-9,435498,3
2015-4-9,436236,13
2015-4-9,438637,19
2015-4-9,442909,3
2015-4-9,444381,55
2015-4-9,444756,11
2015-4-9,444795,25
2015-4-9,445072,37
2015-4-9,449729,15
2015-4-9,453937,57
2015-4-9,454474,43
2015-4-9,462210,3
2015-4-9,468493,11
2015-4-9,481935,7
2015-4-9,485359,5
2015-4-9,485945,5
2015-4-9,486386,3
2015-4-9,491916,3
2015-4-9,493182,21
2015-4-9,495222,11
2015-4-9,497979,19
2015-4-9,498716,89
2015-4-9,683555,7
2015-4-9,731974,3
2015-4-9,752287,5
2015-4-9,790346,9
2015-4-9,814976,13
2015-4-9,815072,3
2015-4-9,815227,5
2015-4-9,937732,5
2015-4-9,942523,33
2015-4-9,943557,19
2015-4-9,945829,7
2015-4-9,965066,5
2015-4-9,983749,15
2015-4-9,1067258,13
2015-4-9,1067770,7
2015-4-9,1074655,7
2015-4-9,1202193,5
2015-4-9,1206419,13
2015-4-9,1206593,7
2015-4-9,1207579,11
2015-4-9,1228196,9
2015-4-9,1236462,19
2015-4-9,1249612,3
2015-4-9,1257787,3
2015-4-9,1273972,3
2015-4-9,1287295,13
2015-4-9,1312950,3
2015-4-9,1313071,23
2015-4-9,1340338,3
2015-4-9,1385258,9
2015-4-9,1407386,7
2015-4-9,1411080,3
2015-4-9,1451864,9
2015-4-9,1487965,5
2015-4-9,1517705,13
2015-4-9,1525580,27
2015-4-9,1525776,11
2015-4-9,1526762,5
2015-4-9,1526986,9
2015-4-9,1535514,5
2015-4-9,1541943,13
2015-4-9,1541992,5
2015-4-9,1542140,3
2015-4-9,1562304,11
2015-4-9,1613672,7
2015-4-9,1620057,5
2015-4-9,1656133,3
2015-4-9,1677685,49
2015-4-9,1685484,9
2015-4-9,1690492,45
2015-4-9,1707763,11
2015-4-9,1709401,3
2015-4-9,1712976,13
2015-4-9,1735053,3
2015-4-9,1735511,3
2015-4-9,1735646,19
2015-4-9,1735879,7
2015-4-9,1736114,7
2015-4-9,1747562,15
2015-4-9,1747736,3
2015-4-9,1752391,5
2015-4-9,1758441,3
2015-4-9,1759408,3
2015-4-9,1761658,3
2015-4-9,1778035,3
2015-4-9,1799777,3
2015-4-9,1814729,5
2015-4-9,1830667,3
2015-4-9,1840281,3
2015-4-9,1853372,3
2015-4-9,1875815,3
2015-4-9,1902946,9
2015-4-9,1904391,3
2015-4-9,1904820,7
2015-4-9,1921416,5
2015-4-9,1940895,3
2015-4-9,2063890,7
2015-4-9,2188943,17
2015-4-9,2189113,9
2015-4-9,2260432,3
2015-4-9,2362658,7
2015-4-9,2375813,3
2015-4-9,353729,11
2015-4-9,354071,17
2015-4-9,376665,75
2015-4-9,376734,63
2015-4-9,376846,53
2015-4-9,385788,17
2015-4-9,400713,145
2015-4-9,438861,19
2015-4-9,439053,31
2015-4-9,441209,17
2015-4-9,443173,33
2015-4-9,443230,119
2015-4-9,443563,11
2015-4-9,445230,9
2015-4-9,447916,5
2015-4-9,455417,53
2015-4-9,455847,3
2015-4-9,457639,39
2015-4-9,465000,25
2015-4-9,480402,9
2015-4-9,483339,15
2015-4-9,485214,15
2015-4-9,485354,25
2015-4-9,485485,7
2015-4-9,491009,37
2015-4-9,497880,3
2015-4-9,498396,5
2015-4-9,524713,7
2015-4-9,547841,35
2015-4-9,619600,25
2015-4-9,673255,3
2015-4-9,677337,13
2015-4-9,760716,3
2015-4-9,923828,11
2015-4-9,930326,43
2015-4-9,946096,15
2015-4-9,950440,3
2015-4-9,972506,25
2015-4-9,988366,5
2015-4-9,991230,3
2015-4-9,999597,15
2015-4-9,1101631,5
2015-4-9,1188650,23
2015-4-9,1206492,21
2015-4-9,1207073,29
2015-4-9,1207166,5
2015-4-9,1207496,3
2015-4-9,1207706,5
2015-4-9,1218891,3
2015-4-9,1274436,7
2015-4-9,1285381,13
2015-4-9,1320555,7
2015-4-9,1333915,15
2015-4-9,1377758,25
2015-4-9,1422804,9
2015-4-9,1445437,3
2015-4-9,1447549,5
2015-4-9,1488015,17
2015-4-9,1488024,9
2015-4-9,1488060,9
2015-4-9,1507659,69
2015-4-9,1525338,9
2015-4-9,1525653,7
2015-4-9,1526681,29
2015-4-9,1537324,3
2015-4-9,1543382,11
2015-4-9,1548390,3
2015-4-9,1565864,3
2015-4-9,1566084,5
2015-4-9,1575878,3
2015-4-9,1576201,3
2015-4-9,1648047,3
2015-4-9,1651328,3
2015-4-9,1677974,35
2015-4-9,1685727,5
2015-4-9,1687527,5
2015-4-9,1689696,3
2015-4-9,1695798,51
2015-4-9,1698222,39
2015-4-9,1706497,3
2015-4-9,1730553,5
2015-4-9,1732808,17
2015-4-9,1735148,7
2015-4-9,1735678,13
2015-4-9,1735725,13
2015-4-9,1736369,3
2015-4-9,1747669,9
2015-4-9,1758403,3
2015-4-9,1793350,5
2015-4-9,1816938,3
2015-4-9,1817806,7
2015-4-9,1822380,3
2015-4-9,1831258,9
2015-4-9,1831670,3
2015-4-9,1840234,3
2015-4-9,1871262,3
2015-4-9,1875303,5
2015-4-9,1903315,9
2015-4-9,1921233,5
2015-4-9,1921482,5
2015-4-9,1962379,3
2015-4-9,1995234,5
2015-4-9,2145931,5
2015-4-9,2188970,5
2015-4-9,2189036,5
2015-4-9,2189094,9
2015-4-9,2189132,3
2015-4-9,2192423,29
2015-4-9,2200378,3
2015-4-9,2208841,7
2015-4-9,2319209,3
2015-4-9,2371680,3
2015-4-9,2377103,13
2015-4-10,352972,43
2015-4-10,376834,85
2015-4-10,382765,47
2015-4-10,400229,19
2015-4-10,404224,73
2015-4-10,404868,45
2015-4-10,425560,45
2015-4-10,435150,53
2015-4-10,438233,11
2015-4-10,438644,13
2015-4-10,440020,57
2015-4-10,443426,11
2015-4-10,444258,17
2015-4-10,458431,37
2015-4-10,458583,11
2015-4-10,461897,13
2015-4-10,485319,5
2015-4-10,485598,23
2015-4-10,493433,13
2015-4-10,495558,9
2015-4-10,496651,55
2015-4-10,498223,35
2015-4-10,498416,111
2015-4-10,723934,5
2015-4-10,753083,5
2015-4-10,753232,3
2015-4-10,760611,3
2015-4-10,787610,61
2015-4-10,795531,3
2015-4-10,814712,3
2015-4-10,873508,3
2015-4-10,896007,31
2015-4-10,930376,5
2015-4-10,930483,11
2015-4-10,930572,3
2015-4-10,943212,7
2015-4-10,944521,19
2015-4-10,988288,9
2015-4-10,991179,21
2015-4-10,1026444,5
2015-4-10,1086068,3
2015-4-10,1105449,15
2015-4-10,1125958,13
2015-4-10,1140655,5
2015-4-10,1193596,17
2015-4-10,1193751,7
2015-4-10,1206306,7
2015-4-10,1206530,5
2015-4-10,1206696,11
2015-4-10,1206742,17
2015-4-10,1221802,3
2015-4-10,1238263,3
2015-4-10,1241726,3
2015-4-10,1256182,3
2015-4-10,1274488,7
2015-4-10,1316335,15
2015-4-10,1320058,3
2015-4-10,1320283,5
2015-4-10,1385143,7
2015-4-10,1392349,3
2015-4-10,1442884,17
2015-4-10,1487764,31
2015-4-10,1487914,7
2015-4-10,1489811,9
2015-4-10,1503351,23
2015-4-10,1507592,29
2015-4-10,1517221,7
2015-4-10,1525834,7
2015-4-10,1525863,17
2015-4-10,1525878,11
2015-4-10,1526178,3
2015-4-10,1526309,7
2015-4-10,1526603,5
2015-4-10,1526740,7
2015-4-10,1526862,9
2015-4-10,1542793,13
2015-4-10,1542901,19
2015-4-10,1548559,5
2015-4-10,1575384,27
2015-4-10,1575915,3
2015-4-10,1577509,5
2015-4-10,1639783,3
2015-4-10,1647957,3
2015-4-10,1660330,5
2015-4-10,1677914,61
2015-4-10,1685853,21
2015-4-10,1688077,9
2015-4-10,1694704,15
2015-4-10,1713193,3
2015-4-10,1731037,3
2015-4-10,1735204,17
2015-4-10,1736254,3
2015-4-10,1736381,29
2015-4-10,1741964,3
2015-4-10,1752323,9
2015-4-10,1756388,7
2015-4-10,1757655,5
2015-4-10,1794839,3
2015-4-10,1812367,9
2015-4-10,1812783,5
2015-4-10,1839430,3
2015-4-10,1840172,7
2015-4-10,1840335,3
2015-4-10,1845683,9
2015-4-10,1866514,3
2015-4-10,1889278,7
2015-4-10,1908461,5
2015-4-10,1928015,9
2015-4-10,1983184,3
2015-4-10,1987848,7
2015-4-10,2000263,7
2015-4-10,2028400,3
2015-4-10,2145622,19
2015-4-10,2178768,5
2015-4-10,2188751,29
2015-4-10,2195278,7
2015-4-10,2374719,3
2015-4-10,351661,107
2015-4-10,352934,31
2015-4-10,353719,9
2015-4-10,376630,63
2015-4-10,392426,69
2015-4-10,394138,17
2015-4-10,394209,13
2015-4-10,401156,59
2015-4-10,405110,79
2015-4-10,424248,73
2015-4-10,427497,77
2015-4-10,434059,31
2015-4-10,434336,33
2015-4-10,440993,17
2015-4-10,442850,13
2015-4-10,443364,15
2015-4-10,448227,15
2015-4-10,451841,21
2015-4-10,451932,27
2015-4-10,453345,59
2015-4-10,453399,31
2015-4-10,459432,15
2015-4-10,462197,27
2015-4-10,478371,91
2015-4-10,478541,5
2015-4-10,478799,5
2015-4-10,482488,9
2015-4-10,485127,7
2015-4-10,485507,11
2015-4-10,494836,23
2015-4-10,495313,9
2015-4-10,496978,7
2015-4-10,497954,13
2015-4-10,547848,9
2015-4-10,549488,15
2015-4-10,704566,11
2015-4-10,711529,11
2015-4-10,721379,19
2015-4-10,745218,11
2015-4-10,749218,3
2015-4-10,753070,17
2015-4-10,753169,11
2015-4-10,753208,15
2015-4-10,787080,25
2015-4-10,869751,47
2015-4-10,916149,3
2015-4-10,919418,3
2015-4-10,930495,9
2015-4-10,940839,3
2015-4-10,983944,17
2015-4-10,988350,7
2015-4-10,1006264,5
2015-4-10,1008816,17
2015-4-10,1014490,7
2015-4-10,1071934,7
2015-4-10,1126066,9
2015-4-10,1139367,21
2015-4-10,1193514,3
2015-4-10,1206515,13
2015-4-10,1206544,5
2015-4-10,1206840,9
2015-4-10,1206878,5
2015-4-10,1207291,11
2015-4-10,1207866,7
2015-4-10,1236678,35
2015-4-10,1247747,11
2015-4-10,1285482,3
2015-4-10,1303109,13
2015-4-10,1303442,15
2015-4-10,1318670,39
2015-4-10,1340159,3
2015-4-10,1385763,3
2015-4-10,1417105,5
2015-4-10,1419445,3
2015-4-10,1503602,3
2015-4-10,1507696,23
2015-4-10,1515109,89
2015-4-10,1520595,9
2015-4-10,1525953,5
2015-4-10,1526641,5
2015-4-10,1526823,25
2015-4-10,1552151,5
2015-4-10,1564952,3
2015-4-10,1618842,21
2015-4-10,1659241,3
2015-4-10,1668459,13
2015-4-10,1675970,9
2015-4-10,1677647,23
2015-4-10,1678059,37
2015-4-10,1683533,17
2015-4-10,1689073,3
2015-4-10,1724150,7
2015-4-10,1735285,5
2015-4-10,1735386,5
2015-4-10,1735965,5
2015-4-10,1788758,17
2015-4-10,1796631,7
2015-4-10,1812351,9
2015-4-10,1816480,9
2015-4-10,1822113,5
2015-4-10,1831276,13
2015-4-10,1832042,3
2015-4-10,1845703,31
2015-4-10,1889294,7
2015-4-10,1902733,5
2015-4-10,1928269,7
2015-4-10,1928439,9
2015-4-10,1968626,5
2015-4-10,2189173,7
2015-4-10,2290726,3
2015-4-10,2324014,17
2015-4-10,2370709,3
2015-4-10,351642,43
2015-4-10,376673,67
2015-4-10,382789,47
2015-4-10,382884,25
2015-4-10,385765,35
2015-4-10,399307,45
2015-4-10,436130,81
2015-4-10,436187,99
2015-4-10,439740,31
2015-4-10,441291,35
2015-4-10,444549,55
2015-4-10,445115,9
2015-4-10,446299,35
2015-4-10,446493,37
2015-4-10,448029,49
2015-4-10,466319,3
2015-4-10,481889,13
2015-4-10,485637,3
2015-4-10,486234,3
2015-4-10,498607,51
2015-4-10,498644,33
2015-4-10,548928,25
2015-4-10,556193,5
2015-4-10,721880,23
2015-4-10,751146,7
2015-4-10,752724,7
2015-4-10,815197,15
2015-4-10,874429,33
2015-4-10,917961,15
2015-4-10,983669,3
2015-4-10,983924,5
2015-4-10,991165,5
2015-4-10,993155,3
2015-4-10,1006258,15
2015-4-10,1087593,13
2015-4-10,1158301,3
2015-4-10,1206246,37
2015-4-10,1206458,13
2015-4-10,1207130,3
2015-4-10,1207675,35
2015-4-10,1207843,15
2015-4-10,1218927,13
2015-4-10,1218968,3
2015-4-10,1218994,5
2015-4-10,1227662,7
2015-4-10,1234560,3
2015-4-10,1247673,13
2015-4-10,1262130,3
2015-4-10,1311435,15
2015-4-10,1339965,7
2015-4-10,1374660,11
2015-4-10,1389188,3
2015-4-10,1407816,3
2015-4-10,1408493,3
2015-4-10,1416914,3
2015-4-10,1444940,5
2015-4-10,1487825,7
2015-4-10,1487979,5
2015-4-10,1494830,17
2015-4-10,1499435,37
2015-4-10,1525614,7
2015-4-10,1525804,7
2015-4-10,1526531,3
2015-4-10,1575922,3
2015-4-10,1578461,5
2015-4-10,1620713,11
2015-4-10,1656214,5
2015-4-10,1656903,25
2015-4-10,1659913,5
2015-4-10,1667356,7
2015-4-10,1677592,79
2015-4-10,1678077,7
2015-4-10,1678123,19
2015-4-10,1678153,7
2015-4-10,1711554,25
2015-4-10,1721744,3
2015-4-10,1735325,3
2015-4-10,1735624,11
2015-4-10,1736546,3
2015-4-10,1747626,3
2015-4-10,1760726,15
2015-4-10,1763388,3
2015-4-10,1768188,3
2015-4-10,1796509,3
2015-4-10,1814389,9
2015-4-10,1819741,3
2015-4-10,1820024,3
2015-4-10,1824509,3
2015-4-10,1832686,13
2015-4-10,1839003,9
2015-4-10,1845690,35
2015-4-10,1866127,5
2015-4-10,1870535,3
2015-4-10,1938151,3
2015-4-10,1938290,5
2015-4-10,2083015,3
2015-4-10,2111007,11
2015-4-10,2165141,13
2015-4-10,2188917,13
2015-4-10,2188926,3
2015-4-10,2197670,3
2015-4-10,2290527,5
2015-4-10,2330836,5
2015-4-10,2341724,13
2015-4-10,2370795,11
2015-4-10,2373499,71
2015-4-10,2382909,3
2015-4-10,352941,27
2015-4-10,375003,63
2015-4-10,376800,15
2015-4-10,382749,69
2015-4-10,392481,51
2015-4-10,427515,5
2015-4-10,432833,31
2015-4-10,433206,9
2015-4-10,435498,29
2015-4-10,436236,23
2015-4-10,438637,9
2015-4-10,442909,11
2015-4-10,444381,65
2015-4-10,444756,9
2015-4-10,444795,23
2015-4-10,445072,37
2015-4-10,449729,29
2015-4-10,453937,75
2015-4-10,454474,65
2015-4-10,462210,5
2015-4-10,481935,15
2015-4-10,485359,9
2015-4-10,485945,11
2015-4-10,491916,3
2015-4-10,493182,19
2015-4-10,495222,15
2015-4-10,497979,27
2015-4-10,498716,131
2015-4-10,683555,39
2015-4-10,731974,7
2015-4-10,752287,3
2015-4-10,874136,3
2015-4-10,935199,3
2015-4-10,937732,19
2015-4-10,942523,33
2015-4-10,943557,15
2015-4-10,945829,5
2015-4-10,965066,11
2015-4-10,983749,33
2015-4-10,1067770,7
2015-4-10,1074655,5
2015-4-10,1085162,3
2015-4-10,1126019,19
2015-4-10,1126035,5
2015-4-10,1202193,27
2015-4-10,1206419,29
2015-4-10,1206593,19
2015-4-10,1207214,3
2015-4-10,1207579,15
2015-4-10,1228196,17
2015-4-10,1236462,15
2015-4-10,1248761,7
2015-4-10,1287295,17
2015-4-10,1300913,5
2015-4-10,1312950,3
2015-4-10,1313071,11
2015-4-10,1318298,3
2015-4-10,1332890,3
2015-4-10,1340338,3
2015-4-10,1348320,9
2015-4-10,1385258,19
2015-4-10,1407386,5
2015-4-10,1411080,3
2015-4-10,1451864,13
2015-4-10,1452010,27
2015-4-10,1487965,11
2015-4-10,1517705,9
2015-4-10,1518630,3
2015-4-10,1525580,37
2015-4-10,1525776,9
2015-4-10,1526762,13
2015-4-10,1535514,3
2015-4-10,1541943,9
2015-4-10,1562304,17
2015-4-10,1613672,9
2015-4-10,1620057,11
2015-4-10,1676189,3
2015-4-10,1677685,103
2015-4-10,1690492,45
2015-4-10,1695266,15
2015-4-10,1707763,17
2015-4-10,1709401,17
2015-4-10,1712976,13
2015-4-10,1735053,5
2015-4-10,1735511,3
2015-4-10,1735646,19
2015-4-10,1735879,3
2015-4-10,1736114,3
2015-4-10,1741905,3
2015-4-10,1745545,3
2015-4-10,1747562,15
2015-4-10,1752391,13
2015-4-10,1758441,3
2015-4-10,1761658,15
2015-4-10,1778035,11
2015-4-10,1814729,11
2015-4-10,1830667,17
2015-4-10,1853372,3
2015-4-10,1861606,9
2015-4-10,1875815,17
2015-4-10,1902946,23
2015-4-10,1904391,3
2015-4-10,1904820,9
2015-4-10,1921416,7
2015-4-10,1928156,3
2015-4-10,1940895,3
2015-4-10,2028744,3
2015-4-10,2063890,11
2015-4-10,2110800,3
2015-4-10,2164613,3
2015-4-10,2188943,5
2015-4-10,2189113,7
2015-4-10,2362658,15
2015-4-10,354071,23
2015-4-10,376665,123
2015-4-10,376734,83
2015-4-10,376846,67
2015-4-10,385788,45
2015-4-10,400713,109
2015-4-10,438861,25
2015-4-10,439053,59
2015-4-10,441209,27
2015-4-10,443173,31
2015-4-10,443230,99
2015-4-10,443563,15
2015-4-10,444864,5
2015-4-10,445230,25
2015-4-10,455417,69
2015-4-10,455847,7
2015-4-10,457639,51
2015-4-10,465000,39
2015-4-10,480402,21
2015-4-10,483339,27
2015-4-10,485214,5
2015-4-10,485354,51
2015-4-10,485485,9
2015-4-10,491009,61
2015-4-10,497880,7
2015-4-10,498396,15
2015-4-10,524713,3
2015-4-10,547841,29
2015-4-10,549262,3
2015-4-10,619600,9
2015-4-10,673255,3
2015-4-10,677337,7
2015-4-10,731505,7
2015-4-10,752321,5
2015-4-10,760716,3
2015-4-10,814556,7
2015-4-10,893558,5
2015-4-10,909898,3
2015-4-10,923828,35
2015-4-10,930326,37
2015-4-10,946096,19
2015-4-10,950440,9
2015-4-10,972506,35
2015-4-10,988426,9
2015-4-10,991230,7
2015-4-10,999597,17
2015-4-10,1017539,3
2015-4-10,1101631,7
2015-4-10,1188650,7
2015-4-10,1206492,7
2015-4-10,1207073,25
2015-4-10,1207166,5
2015-4-10,1207496,7
2015-4-10,1207706,3
2015-4-10,1216895,9
2015-4-10,1218891,9
2015-4-10,1285381,13
2015-4-10,1320555,13
2015-4-10,1333915,7
2015-4-10,1377758,13
2015-4-10,1399484,3
2015-4-10,1407406,5
2015-4-10,1422804,29
2015-4-10,1446547,5
2015-4-10,1488015,17
2015-4-10,1488024,11
2015-4-10,1488060,7
2015-4-10,1507659,111
2015-4-10,1521818,7
2015-4-10,1525338,9
2015-4-10,1525653,5
2015-4-10,1526681,23
2015-4-10,1537324,5
2015-4-10,1543382,9
2015-4-10,1544168,7
2015-4-10,1548390,3
2015-4-10,1551063,5
2015-4-10,1565864,3
2015-4-10,1566049,3
2015-4-10,1566084,7
2015-4-10,1575878,5
2015-4-10,1576201,5
2015-4-10,1648047,9
2015-4-10,1677974,17
2015-4-10,1685727,13
2015-4-10,1687527,7
2015-4-10,1689696,9
2015-4-10,1695798,47
2015-4-10,1698222,35
2015-4-10,1725321,3
2015-4-10,1730553,3
2015-4-10,1731171,3
2015-4-10,1731508,3
2015-4-10,1732808,17
2015-4-10,1733387,3
2015-4-10,1735148,15
2015-4-10,1735678,15
2015-4-10,1735725,11
2015-4-10,1736177,3
2015-4-10,1736369,15
2015-4-10,1745120,3
2015-4-10,1747669,31
2015-4-10,1758403,3
2015-4-10,1763344,3
2015-4-10,1793350,5
2015-4-10,1794468,3
2015-4-10,1812361,9
2015-4-10,1816938,13
2015-4-10,1817806,7
2015-4-10,1822380,17
2015-4-10,1831258,9
2015-4-10,1840302,3
2015-4-10,1865708,3
2015-4-10,1871262,11
2015-4-10,1875303,7
2015-4-10,1901767,3
2015-4-10,1903315,5
2015-4-10,1921482,3
2015-4-10,1927947,9
2015-4-10,1962379,3
2015-4-10,2145931,3
2015-4-10,2158125,11
2015-4-10,2188970,15
2015-4-10,2189036,7
2015-4-10,2189094,7
2015-4-10,2189132,5
2015-4-10,2192423,29
2015-4-10,2208841,7
2015-4-10,2371914,9
2015-4-10,2377103,11
2015-4-11,352972,99
2015-4-11,376834,83
2015-4-11,382765,67
2015-4-11,400229,19
2015-4-11,404224,95
2015-4-11,404868,113
2015-4-11,425560,73
2015-4-11,435150,55
2015-4-11,438233,49
2015-4-11,438644,9
2015-4-11,440020,69
2015-4-11,443426,7
2015-4-11,444258,47
2015-4-11,458431,41
2015-4-11,458583,21
2015-4-11,461897,11
2015-4-11,485208,5
2015-4-11,485319,5
2015-4-11,485598,11
2015-4-11,493433,13
2015-4-11,495558,29
2015-4-11,496651,97
2015-4-11,497004,7
2015-4-11,498223,43
2015-4-11,498416,203
2015-4-11,549524,3
2015-4-11,723934,13
2015-4-11,750327,13
2015-4-11,753083,3
2015-4-11,773808,3
2015-4-11,787610,61
2015-4-11,795531,7
2015-4-11,814273,7
2015-4-11,814712,3
2015-4-11,873508,3
2015-4-11,896007,41
2015-4-11,919322,5
2015-4-11,923102,3
2015-4-11,930376,3
2015-4-11,930483,17
2015-4-11,930572,3
2015-4-11,943212,7
2015-4-11,944521,15
2015-4-11,983658,5
2015-4-11,988288,17
2015-4-11,991179,25
2015-4-11,1026444,5
2015-4-11,1086068,3
2015-4-11,1105449,3
2015-4-11,1125958,7
2015-4-11,1140655,9
2015-4-11,1193596,13
2015-4-11,1193751,3
2015-4-11,1206530,5
2015-4-11,1206696,7
2015-4-11,1206742,13
2015-4-11,1232936,3
2015-4-11,1238263,3
2015-4-11,1241726,3
2015-4-11,1248755,5
2015-4-11,1256182,3
2015-4-11,1274488,13
2015-4-11,1316335,17
2015-4-11,1320058,5
2015-4-11,1392349,5
2015-4-11,1442884,13
2015-4-11,1487764,7
2015-4-11,1487914,9
2015-4-11,1489811,19
2015-4-11,1503351,25
2015-4-11,1507592,19
2015-4-11,1517221,9
2015-4-11,1525502,5
2015-4-11,1525834,5
2015-4-11,1525863,33
2015-4-11,1525878,23
2015-4-11,1526178,3
2015-4-11,1526309,3
2015-4-11,1526603,11
2015-4-11,1526740,3
2015-4-11,1526862,5
2015-4-11,1537358,3
2015-4-11,1542332,3
2015-4-11,1542793,31
2015-4-11,1542901,43
2015-4-11,1548559,5
2015-4-11,1575384,31
2015-4-11,1575915,5
2015-4-11,1647957,9
2015-4-11,1660330,5
2015-4-11,1676219,3
2015-4-11,1677914,65
2015-4-11,1685853,33
2015-4-11,1688077,13
2015-4-11,1694704,13
2015-4-11,1705430,5
2015-4-11,1713193,3
2015-4-11,1731037,3
2015-4-11,1735204,27
2015-4-11,1736254,3
2015-4-11,1736381,21
2015-4-11,1741964,5
2015-4-11,1746092,3
2015-4-11,1752323,7
2015-4-11,1753416,3
2015-4-11,1756388,3
2015-4-11,1757655,7
2015-4-11,1763712,3
2015-4-11,1767442,3
2015-4-11,1796884,3
2015-4-11,1797103,3
2015-4-11,1812367,21
2015-4-11,1816377,3
2015-4-11,1822669,3
2015-4-11,1839335,3
2015-4-11,1839430,9
2015-4-11,1840172,3
2015-4-11,1840335,13
2015-4-11,1840371,3
2015-4-11,1845683,13
2015-4-11,1868357,5
2015-4-11,1871668,15
2015-4-11,1889278,7
2015-4-11,1908461,3
2015-4-11,1927956,3
2015-4-11,1928015,9
2015-4-11,1983184,3
2015-4-11,1987848,7
2015-4-11,1995384,17
2015-4-11,2000263,27
2015-4-11,2011720,9
2015-4-11,2145622,15
2015-4-11,2164884,7
2015-4-11,2178768,19
2015-4-11,2188751,59
2015-4-11,2195278,25
2015-4-11,2374719,5
2015-4-11,351661,123
2015-4-11,352934,45
2015-4-11,353719,11
2015-4-11,376630,95
2015-4-11,392426,159
2015-4-11,394138,27
2015-4-11,394209,13
2015-4-11,401156,81
2015-4-11,405110,157
2015-4-11,424248,101
2015-4-11,427497,105
2015-4-11,434059,37
2015-4-11,434336,75
2015-4-11,440993,31
2015-4-11,442850,15
2015-4-11,443364,15
2015-4-11,444721,5
2015-4-11,448227,25
2015-4-11,451841,91
2015-4-11,451932,131
2015-4-11,453345,57
2015-4-11,453399,103
2015-4-11,459432,17
2015-4-11,462197,51
2015-4-11,478371,83
2015-4-11,478541,9
2015-4-11,478799,21
2015-4-11,482488,13
2015-4-11,485127,13
2015-4-11,485507,23
2015-4-11,494836,31
2015-4-11,495313,15
2015-4-11,496978,15
2015-4-11,497954,11
2015-4-11,547848,3
2015-4-11,549488,25
2015-4-11,704566,13
2015-4-11,711529,11
2015-4-11,721379,59
2015-4-11,728689,3
2015-4-11,749218,7
2015-4-11,753070,23
2015-4-11,753169,15
2015-4-11,753208,11
2015-4-11,753504,5
2015-4-11,787080,27
2015-4-11,869751,59
2015-4-11,893477,11
2015-4-11,916149,5
2015-4-11,929284,11
2015-4-11,930495,19
2015-4-11,937663,5
2015-4-11,940839,15
2015-4-11,983944,15
2015-4-11,988350,17
2015-4-11,991212,17
2015-4-11,1006264,17
2015-4-11,1008537,5
2015-4-11,1008816,17
2015-4-11,1014490,7
2015-4-11,1071934,7
2015-4-11,1126066,9
2015-4-11,1139367,41
2015-4-11,1206515,7
2015-4-11,1206544,5
2015-4-11,1206840,9
2015-4-11,1206920,5
2015-4-11,1207291,11
2015-4-11,1207866,9
2015-4-11,1235617,3
2015-4-11,1236678,59
2015-4-11,1285482,3
2015-4-11,1303109,21
2015-4-11,1303442,17
2015-4-11,1318670,55
2015-4-11,1319973,21
